FromZone,ToZone,ArHour,Purpose,POE,Lane,Dir,RevWght
5311,4526,16,HBS,OM,General,NB,2.662095112
5304,4263,16,HBS,OM,General,NB,2.353327749
5259,4472,16,HBW,OM,General,NB,2.312810886
4829,4522,16,HBO,OM,General,NB,2.232525492
5297,4503,16,HBS,OM,General,NB,2.214349474
4829,4267,16,HBO,OM,General,NB,2.199625585
5304,4647,16,HBW,OM,General,NB,2.250120216
4829,4502,16,HBW,OM,General,NB,2.208438538
5291,4430,16,HBS,OM,General,NB,2.245405276
4829,2681,16,HBW,OM,General,NB,2.206779288
5297,4469,16,HBS,OM,General,NB,2.215855047
5259,4578,16,HBO,OM,General,NB,2.259723817
5064,4644,16,HBW,OM,General,NB,2.201064344
5124,4561,16,HBW,OM,General,NB,2.216944138
4904,4447,16,HBW,OM,General,NB,2.228472025
4695,4007,16,HBO,OM,General,NB,2.253251631
5302,2001,16,HBO,OM,General,NB,2.264581298
5311,4235,16,HBS,OM,General,NB,2.259472147
5145,4526,16,HBS,OM,General,NB,2.621700744
4961,4453,16,HBW,OM,General,NB,2.201064344
5311,3188,16,HBS,OM,General,NB,2.241668068
5094,4644,16,HBW,OM,General,NB,2.200999756
4829,4642,16,HBW,OM,General,NB,2.246285011
4946,4643,16,HBS,OM,General,NB,2.19955877
5076,4029,16,HBW,OM,General,NB,2.20180154
5304,2823,16,HBO,OM,General,NB,2.252427576
5283,4430,16,HBS,SY,General,NB,1.859880388
5174,3280,16,HBW,SY,General,NB,1.842308016
5289,4307,16,HBW,SY,General,NB,1.830473335
5064,4205,16,HBW,SY,General,NB,1.940250654
4696,4642,16,HBS,SY,General,NB,1.909500855
4736,4660,16,HBS,SY,General,NB,1.819133154
4912,4664,16,HBW,SY,General,NB,1.931825621
4737,4475,16,HBS,SY,General,NB,1.854096396
5190,4507,16,HBS,SY,General,NB,1.880075282
5308,4312,16,HBS,SY,General,NB,1.863691934
4941,4661,16,HBS,SY,General,NB,1.848101268
4974,3106,16,HBO,SY,General,NB,2.0842578
4912,4526,16,HBW,SY,General,NB,2.240016283
4878,4430,16,HBS,SY,General,NB,1.909573086
5012,921,16,HBW,SY,General,NB,1.948592346
5122,4339,16,HBS,SY,General,NB,1.884927686
5306,4430,16,HBS,SY,General,NB,1.891187658
4877,4029,16,HBW,SY,General,NB,1.890839471
5306,4297,16,HBS,SY,General,NB,1.890493135
4778,4529,16,HBW,SY,General,NB,1.94209531
5030,4407,16,HBW,SY,General,NB,1.888381783
5304,4661,16,HBS,SY,General,NB,1.889652298
5289,4430,16,HBS,SY,General,NB,1.849636629
5291,4185,16,HBS,SY,General,NB,1.849773681
4921,4664,16,HBO,SY,General,NB,1.862695524
4737,4590,16,HBO,SY,General,NB,1.820796306
4895,4651,16,HBO,SY,General,NB,1.843660021
5112,4642,16,HBO,SY,General,NB,1.88002898
4854,4661,16,HBS,SY,General,NB,1.865682901
5283,4430,16,HBO,SY,General,NB,1.859880388
4696,4637,16,HBS,SY,General,NB,1.979525499
5000,4664,16,HBW,SY,General,NB,1.862695524
5298,4525,16,HBO,SY,General,NB,1.826956268
5041,4246,16,HBW,SY,General,NB,1.864925407
4902,4443,16,HBO,SY,General,NB,1.821409339
4830,4642,16,HBS,SY,General,NB,1.867949826
4912,3831,16,HBW,SY,General,NB,1.891406201
4829,4077,16,HBW,SY,General,NB,2.233465538
5300,4312,16,HBW,SY,General,NB,1.851664638
5064,4664,16,HBW,SY,General,NB,1.871942873
5118,1714,16,HBW,SY,General,NB,1.842628422
5145,4637,16,HBS,SY,General,NB,1.938030031
5300,4453,16,HBS,SY,General,NB,1.830345542
5039,4661,16,HBO,SY,General,NB,1.848156831
4849,4664,16,HBS,SY,General,NB,1.862695524
5304,4664,16,HBS,SY,General,NB,1.913438341
5302,4531,16,HBW,SY,General,NB,1.873743078
5283,4321,16,HBO,SY,General,NB,1.940011739
4941,4493,16,HBS,SY,General,NB,1.836925921
4736,3951,16,HBW,SY,General,NB,1.821509351
5306,4642,16,HBS,SY,General,NB,1.909500855
4826,4384,16,HBO,SY,General,NB,1.821225985
4907,4656,16,HBS,SY,General,NB,1.816236527
4818,3427,16,HBW,SY,General,NB,1.902309296
5278,4503,16,HBS,SY,General,NB,1.901331407
5283,4430,16,HBO,SY,General,NB,1.859880388
4889,4526,16,HBS,SY,General,NB,2.170886187
5149,2436,16,HBW,SY,General,NB,1.865564368
5297,4662,16,HBO,SY,General,NB,1.829049098
5298,4430,16,HBS,SY,General,NB,1.849636629
5297,4637,16,HBS,SY,General,NB,1.93797447
5204,4664,16,HBW,SY,General,NB,1.862695524
4806,4660,16,HBO,SY,General,NB,1.838570553
5058,4443,16,HBS,SY,General,NB,1.830656689
5064,4529,16,HBS,SY,General,NB,1.931907112
4850,4642,16,HBS,SY,General,NB,1.868003536
4974,4430,16,HBS,SY,General,NB,1.840442989
4883,4280,16,HBO,SY,General,NB,1.890602406
4878,2338,16,HBW,SY,General,NB,1.889415234
5311,4446,16,HBO,SY,General,NB,1.866451507
4889,4662,16,HBO,SY,General,NB,1.819855459
4818,3653,16,HBO,SY,General,NB,1.842928457
5122,3767,16,HBW,SY,General,NB,1.857193044
5183,4360,16,HBO,SY,General,NB,1.83222909
5311,2116,16,HBO,SY,General,NB,1.864449427
5172,4661,16,HBS,SY,General,NB,1.860182274
5090,3947,16,HBS,SY,General,NB,1.834001514
4902,4660,16,HBS,SY,General,NB,1.819133154
5311,3427,16,HBO,SY,General,NB,1.925711961
5306,4430,16,HBS,SY,General,NB,1.891187658
4821,4662,16,HBW,SY,General,NB,1.819855459
5311,4443,16,HBS,SY,General,NB,1.864249404
4856,4526,16,HBS,SY,General,NB,2.240016283
4696,4660,16,HBS,SY,General,NB,1.869877823
5311,4339,16,HBS,SY,General,NB,1.906493105
4889,4503,16,HBS,SY,General,NB,1.832201309
5218,4443,16,HBS,SY,General,NB,1.890539437
4733,4660,16,HBS,SY,General,NB,1.888263251
4878,4430,16,HBS,SY,General,NB,1.909573086
5064,4640,16,HBW,SY,General,NB,1.976236236
5080,4529,16,HBS,SY,General,NB,1.949433182
5302,4202,16,HBS,SY,General,NB,1.870307502
5242,3973,16,HBW,SY,General,NB,1.865216181
5226,4661,16,HBW,SY,General,NB,1.838907629
4737,4430,16,HBS,SY,General,NB,1.840442989
4733,3721,16,HBO,SY,General,NB,1.921589269
4829,4472,16,HBS,SY,General,NB,1.881719913
4827,4483,16,HBO,SY,General,NB,1.825081979
5304,4526,16,HBS,SY,General,NB,2.221630856
4829,4390,16,HBW,SY,General,NB,1.831360473
4829,4295,16,HBW,SY,General,NB,1.837062974
4803,4661,16,HBO,SY,General,NB,1.858345028
4820,4551,16,HBW,SY,General,NB,1.836148055
4737,4503,16,HBS,SY,General,NB,1.832201309
4710,4661,16,HBS,SY,General,NB,1.848156831
4696,4661,16,HBS,SY,General,NB,1.889652298
4778,3276,16,HBW,SY,General,NB,1.977753075
5089,4503,16,HBS,SY,General,NB,1.853474102
4877,4483,16,HBO,SY,General,NB,1.894212077
5224,4430,16,HBS,SY,General,NB,1.909573086
4850,4297,16,HBW,SY,General,NB,1.848997668
5291,4496,16,HBW,SY,General,NB,1.887085339
5311,4642,16,HBS,SY,General,NB,1.901596252
4734,4443,16,HBO,SY,General,NB,1.821409339
5123,4526,16,HBS,SY,General,NB,2.192160832
5116,4646,16,HBS,SY,General,NB,1.860328587
4890,4142,16,HBO,SY,General,NB,1.82295396
4892,4661,16,HBO,SY,General,NB,1.838907629
4802,4662,16,HBW,SY,General,NB,1.839292857
5118,4661,16,HBS,SY,General,NB,1.860182274
4746,4227,16,HBS,SY,General,NB,1.87124835
4896,3721,16,HBW,SY,General,NB,1.852461024
4907,4529,16,HBS,SY,General,NB,1.931851549
5299,4214,16,HBW,SY,General,NB,2.081342654
4818,4430,16,HBS,SY,General,NB,1.859880388
4950,4642,16,HBS,SY,General,NB,1.867949826
4737,2118,16,HBW,SY,General,NB,1.847799382
5300,3086,16,HBO,SY,General,NB,1.870563086
4878,4336,16,HBS,SY,General,NB,1.897638393
4986,4664,16,HBS,SY,General,NB,1.871942873
5291,1444,16,HBW,SY,General,NB,1.847223391
4851,4347,16,HBS,SY,General,NB,2.27108649
5283,4407,16,HBW,SY,General,NB,1.898571833
5311,4297,16,HBW,SY,General,NB,1.88258853
4907,4662,16,HBW,SY,General,NB,1.829049098
5306,4660,16,HBS,SY,General,NB,1.869877823
4904,2514,16,HBS,SY,General,NB,1.822998409
4851,4347,16,HBS,SY,General,NB,2.27108649
4889,4529,16,HBS,SY,General,NB,1.922659762
4728,3452,16,HBW,SY,General,NB,2.028551454
5259,4503,16,HBS,SY,General,NB,1.882945979
5283,4223,16,HBO,SY,General,NB,1.847206723
5208,4430,16,HBS,SY,General,NB,1.891187658
5289,4453,16,HBS,SY,General,NB,1.830291833
5306,4661,16,HBS,SY,General,NB,1.889652298
5311,4227,16,HBO,SY,General,NB,1.894651016
4842,4503,16,HBW,SY,General,NB,1.832201309
5122,4200,16,HBW,SY,General,NB,1.84356927
5299,2451,17,HBW,OM,General,NB,2.207465181
4907,4430,17,HBS,OM,General,NB,2.148242194
5118,3522,17,HBO,OM,General,NB,2.142012725
5262,4295,17,HBO,OM,General,NB,2.181897681
4889,4331,17,HBW,OM,General,NB,2.174011894
5145,4475,17,HBS,OM,General,NB,2.164162191
5190,4475,17,HBS,OM,General,NB,2.212356691
5064,4540,17,HBW,OM,General,NB,2.126750952
5297,4471,17,HBO,OM,General,NB,2.180187588
5298,4641,17,HBW,OM,General,NB,2.127992114
4818,4643,17,HBW,OM,General,NB,2.136280149
4740,4503,17,HBO,OM,General,NB,2.15056749
4732,4643,17,HBW,OM,General,NB,2.113706925
4876,4526,17,HBS,OM,General,NB,2.552452197
4716,4471,17,HBS,OM,General,NB,2.180252119
5302,4643,17,HBW,OM,General,NB,2.172641669
5311,2993,17,HBS,OM,General,NB,2.167070424
4873,4483,17,HBW,OM,General,NB,2.150821315
5024,3589,17,HBW,OM,General,NB,2.216592128
4961,4419,17,HBW,OM,General,NB,2.564764865
5302,3948,17,HBW,OM,General,NB,2.173418202
5300,4626,17,HBW,OM,General,NB,2.123767433
5289,4430,17,HBS,OM,General,NB,2.148242194
5208,4475,17,HBW,OM,General,NB,2.212356691
5300,3971,17,HBS,OM,General,NB,2.385301922
5276,4591,17,HBW,OM,General,NB,2.148401373
5297,4647,17,HBW,OM,General,NB,2.124956969
5289,4456,17,HBW,OM,General,NB,2.129616165
5306,2325,17,HBO,OM,General,NB,2.184549938
5311,4208,17,HBS,OM,General,NB,2.165138771
5053,4526,17,HBS,OM,General,NB,2.532096715
5030,4643,17,HBO,OM,General,NB,2.124447167
5087,4430,17,HBS,OM,General,NB,2.162273559
4850,4544,17,HBO,OM,General,NB,2.178892649
5003,4443,17,HBS,OM,General,NB,2.126198131
5208,4661,17,HBW,OM,General,NB,2.194717998
4818,4614,17,HBW,OM,General,NB,2.15679696
5311,4544,17,HBS,OM,General,NB,2.217908578
4842,4280,17,HBO,OM,General,NB,2.115531023
5124,4643,17,HBW,OM,General,NB,2.138414001
5301,2505,17,HBW,OM,General,NB,2.138659222
4695,4526,17,HBW,OM,General,NB,2.580291216
5289,238,17,HBO,OM,General,NB,2.120934487
5285,4526,17,HBS,OM,General,NB,2.532032184
5283,4380,17,HBO,SY,General,NB,1.77606671
5112,4660,17,HBS,SY,General,NB,1.777506665
5302,4503,17,HBS,SY,General,NB,1.818590982
4733,4526,17,HBS,SY,General,NB,2.1634574
5283,2063,17,HBW,SY,General,NB,1.794487395
5064,4378,17,HBS,SY,General,NB,1.77133722
4878,4642,17,HBO,SY,General,NB,1.861995324
4984,3085,17,HBW,SY,General,NB,1.768416169
5283,4430,17,HBS,SY,General,NB,1.796313723
5283,4660,17,HBS,SY,General,NB,1.775732211
4941,3857,17,HBO,SY,General,NB,1.807328927
4737,4430,17,HBW,SY,General,NB,1.777540652
4941,4127,17,HBO,SY,General,NB,1.768768555
5012,4308,17,HBW,SY,General,NB,2.002034029
4876,4661,17,HBW,SY,General,NB,1.801917918
5291,4660,17,HBS,SY,General,NB,1.782819292
5064,2730,17,HBW,SY,General,NB,1.769518047
4842,4660,17,HBS,SY,General,NB,1.756959139
5124,3721,17,HBO,SY,General,NB,1.809693673
5301,4616,17,HBS,SY,General,NB,1.795245831
5297,4642,17,HBS,SY,General,NB,1.804107364
5122,4660,17,HBW,SY,General,NB,1.777506665
5030,4662,17,HBS,SY,General,NB,1.766588052
4759,4456,17,HBW,SY,General,NB,1.82881913
4850,4660,17,HBS,SY,General,NB,1.765890436
4884,4208,17,HBO,SY,General,NB,1.825862304
4941,4443,17,HBO,SY,General,NB,1.768035163
5304,4430,17,HBO,SY,General,NB,1.826550978
4986,4503,17,HBS,SY,General,NB,1.778511949
5302,4664,17,HBS,SY,General,NB,1.848041181
4710,4661,17,HBS,SY,General,NB,1.78499085
5166,4663,17,HBS,SY,General,NB,1.799297379
5304,4347,17,HBW,SY,General,NB,2.242476022
5030,4561,17,HBS,SY,General,NB,1.768927756
4818,4430,17,HBS,SY,General,NB,1.796313723
5311,4227,17,HBS,SY,General,NB,1.829895966
5135,4175,17,HBW,SY,General,NB,1.780719284
5058,4663,17,HBW,SY,General,NB,1.78768294
5030,4503,17,HBS,SY,General,NB,1.778511949
5283,3939,17,HBS,SY,General,NB,1.777796444
4732,4660,17,HBW,SY,General,NB,1.756959139
5185,4430,17,HBW,SY,General,NB,1.826550978
5308,4156,17,HBW,SY,General,NB,1.781601143
5226,4661,17,HBS,SY,General,NB,1.776057766
4941,2515,17,HBW,SY,General,NB,1.773499834
5306,4280,17,HBO,SY,General,NB,1.808228675
4906,4430,17,HBS,SY,General,NB,1.777540652
5151,4443,17,HBS,SY,General,NB,1.768088825
5285,3721,17,HBO,SY,General,NB,1.798025569
5311,4503,17,HBW,SY,General,NB,1.810956539
4829,4208,17,HBO,SY,General,NB,1.767974344
5039,4145,17,HBO,SY,General,NB,1.768503818
4815,4469,17,HBS,SY,General,NB,1.789561141
4779,4662,17,HBS,SY,General,NB,1.776429829
5311,4472,17,HBS,SY,General,NB,1.849903284
5299,4390,17,HBS,SY,General,NB,1.780436659
4829,4664,17,HBW,SY,General,NB,1.807910275
4884,4577,17,HBW,SY,General,NB,1.837043864
4919,3438,17,HBW,SY,General,NB,1.831961988
5208,3711,17,HBS,SY,General,NB,1.837061751
5085,4661,17,HBO,SY,General,NB,1.825068093
5064,4661,17,HBW,SY,General,NB,1.78499085
4826,4661,17,HBS,SY,General,NB,1.776057766
5135,4430,17,HBS,SY,General,NB,1.786473735
5030,4471,17,HBW,SY,General,NB,1.81303866
5030,4476,17,HBO,SY,General,NB,1.848023294
5190,4443,17,HBS,SY,General,NB,1.808166069
4829,4430,17,HBS,SY,General,NB,1.786420073
5012,4662,17,HBS,SY,General,NB,1.783516909
4893,4453,17,HBS,SY,General,NB,1.758857018
4737,4429,17,HBO,SY,General,NB,1.898339417
5283,4404,17,HBW,SY,General,NB,1.833947515
4904,4208,17,HBO,SY,General,NB,1.759094924
4907,4429,17,HBO,SY,General,NB,1.907218839
5250,4482,17,HBW,SY,General,NB,1.928233232
5304,4539,17,HBW,SY,General,NB,1.823849945
5146,4021,17,HBS,SY,General,NB,1.785307461
5297,4026,17,HBS,SY,General,NB,1.768088825
4815,4438,17,HBW,SY,General,NB,1.779492191
4696,4127,17,HBS,SY,General,NB,1.808899461
5299,4430,17,HBS,SY,General,NB,1.798088176
5117,4404,17,HBS,SY,General,NB,1.835720178
4851,1952,17,HBO,SY,General,NB,1.759263067
5023,4661,17,HBS,SY,General,NB,1.78499085
4941,4662,17,HBO,SY,General,NB,1.766536179
4946,4202,17,HBO,SY,General,NB,1.766253554
4737,4411,17,HBO,SY,General,NB,1.760525934
4710,4591,17,HBW,SY,General,NB,1.769625373
4806,4613,17,HBS,SY,General,NB,1.817725219
5306,4661,17,HBS,SY,General,NB,1.825068093
4827,4646,17,HBS,SY,General,NB,1.776199078
5298,4475,17,HBS,SY,General,NB,1.799605046
4733,4162,17,HBO,SY,General,NB,1.838086713
5064,4503,17,HBS,SY,General,NB,1.778511949
5030,4189,17,HBW,SY,General,NB,1.782121674
5297,4280,17,HBO,SY,General,NB,1.768097769
4950,4642,17,HBS,SY,General,NB,1.804107364
5064,4579,17,HBO,SY,General,NB,1.783541951
4842,3931,17,HBO,SY,General,NB,1.75951886
5297,4443,17,HBS,SY,General,NB,1.768035163
4791,4453,17,HBW,SY,General,NB,1.825624398
4780,4642,17,HBW,SY,General,NB,1.814001014
4941,4640,17,HBS,SY,General,NB,1.908639117
5259,4430,17,HBS,SY,General,NB,1.826550978
5304,4208,17,HBS,SY,General,NB,1.80810525
4815,4443,17,HBW,SY,General,NB,1.777928812
4733,2390,17,HBW,SY,General,NB,1.828599113
5303,4664,17,HBS,SY,General,NB,1.848041181
4871,4660,17,HBS,SY,General,NB,1.823726521
4737,4430,17,HBS,SY,General,NB,1.777540652
4710,4033,17,HBW,SY,General,NB,1.768398281
5190,4662,17,HBS,SY,General,NB,1.806667085
4853,4208,17,HBS,SY,General,NB,1.784955076
5112,4346,17,HBS,SY,General,NB,1.798767905
5259,4117,17,HBO,SY,General,NB,1.848588542
5108,4662,17,HBO,SY,General,NB,1.766536179
5285,4339,17,HBS,SY,General,NB,1.808836854
5030,1717,17,HBW,SY,General,NB,1.782280874
4815,4637,17,HBS,SY,General,NB,1.881632368
4737,4660,17,HBS,SY,General,NB,1.756959139
4948,4475,17,HBS,SY,General,NB,1.799605046
5304,4660,17,HBS,SY,General,NB,1.805969466
5000,4660,17,HBS,SY,General,NB,1.756959139
5246,4425,17,HBS,SY,General,NB,1.787514796
5300,4643,17,HBW,SY,General,NB,1.766632772
5173,4613,17,HBS,SY,General,NB,1.819499673
4986,4430,17,HBS,SY,General,NB,1.786473735
5298,4503,17,HBW,SY,General,NB,1.778458287
5300,4503,17,HBS,SY,General,NB,1.778511949
4766,4453,17,HBS,SY,General,NB,1.777630089
5304,4660,17,HBW,SY,General,NB,1.805969466
4740,4443,17,HBS,SY,General,NB,1.777928812
5080,4503,17,HBW,SY,General,NB,1.795440806
4818,4339,17,HBS,SY,General,NB,1.818730505
4889,4413,17,HBS,SY,General,NB,1.760701232
4727,4663,17,HBW,SY,General,NB,1.845517236
4826,4662,17,HBS,SY,General,NB,1.757656758
5312,4475,17,HBS,SY,General,NB,1.832101511
4890,3801,17,HBO,SY,General,NB,1.794045571
5262,4664,17,HBS,SY,General,NB,1.848041181
5064,4430,17,HBS,SY,General,NB,1.786473735
5080,2111,17,HBW,SY,General,NB,1.799878727
5087,4443,17,HBW,SY,General,NB,1.779703265
4820,4503,17,HBS,SY,General,NB,1.769580654
5283,4429,17,HBW,SY,General,NB,1.917112488
4736,4640,17,HBS,SY,General,NB,1.899761484
5311,4430,17,HBS,SY,General,NB,1.818916536
4734,2730,17,HBS,SY,General,NB,1.760586752
5300,4474,17,HBS,SY,General,NB,1.883460484
5124,4395,18,HBO,OM,General,NB,2.674094182
4961,1649,18,HBS,OM,General,NB,2.647939161
5307,4643,18,HBW,OM,General,NB,2.708091687
5306,3588,18,HBW,OM,General,NB,2.710660268
5297,3600,18,HBW,OM,General,NB,2.774078486
5311,4296,18,HBS,OM,General,NB,2.701147402
4974,4526,18,HBW,OM,General,NB,3.142744971
5299,4475,18,HBW,OM,General,NB,2.714931407
4904,4256,18,HBW,OM,General,NB,2.650757092
5304,3798,18,HBO,OM,General,NB,2.71030099
5298,4643,18,HBS,OM,General,NB,2.647939161
5064,4208,18,HBS,OM,General,NB,2.650108245
4723,4282,18,HBW,OM,General,NB,2.675204196
5302,4430,18,HBS,OM,General,NB,2.737831461
5294,4471,18,HBW,OM,General,NB,2.777649834
5283,4545,18,HBO,OM,General,NB,2.686092513
4733,4643,18,HBS,OM,General,NB,2.734710555
5291,4591,18,HBW,OM,General,NB,2.677877343
5305,4643,18,HBS,OM,General,NB,2.647939161
5306,4540,18,HBW,OM,General,NB,2.710963243
5283,4526,18,HBS,OM,General,NB,3.170884073
5289,4425,18,HBO,OM,General,NB,2.679319823
5304,4430,18,HBS,OM,General,NB,2.737831461
5283,3085,18,HBS,OM,General,NB,2.665441977
5291,4503,18,HBS,OM,General,NB,2.691200182
5080,3855,18,HBW,OM,General,NB,2.70962801
5259,4453,18,HBS,OM,General,NB,2.709826418
5112,4263,18,HBS,OM,General,NB,2.790390854
5283,4480,18,HBW,OM,General,NB,2.675257819
5297,4443,18,HBS,OM,General,NB,2.650121651
5311,4430,18,HBS,OM,General,NB,2.726388138
5294,4643,18,HBS,OM,General,NB,2.708091687
5064,4202,18,HBW,OM,General,NB,2.647528939
5124,4430,18,HBS,OM,General,NB,2.695168345
5302,4208,18,HBS,OM,General,NB,2.710183017
5299,4628,18,HBW,OM,General,NB,2.669927611
5299,4628,18,HBW,OM,General,NB,2.669927611
5094,4659,18,HBW,OM,General,NB,2.650070708
5311,4480,18,HBS,OM,General,NB,2.709137352
5302,4646,18,HBS,OM,General,NB,2.735820568
4912,1119,18,HBW,OM,General,NB,2.736362168
5283,4526,18,HBS,OM,General,NB,3.170884073
5289,4611,18,HBW,OM,General,NB,2.651405942
5117,3364,18,HBO,OM,General,NB,2.671713284
5289,4503,18,HBS,OM,General,NB,2.665744952
5185,4322,18,HBO,OM,General,NB,2.790562451
5064,4643,18,HBW,OM,General,NB,2.648019597
5124,2734,18,HBS,SY,General,NB,2.527330763
4904,4339,18,HBW,SY,General,NB,2.430937262
5304,4660,18,HBW,SY,General,NB,2.439054407
4820,4551,18,HBW,SY,General,NB,2.395057553
5263,4441,18,HBO,SY,General,NB,2.449459329
4907,4443,18,HBO,SY,General,NB,2.387822183
4850,4569,18,HBO,SY,General,NB,2.386846193
4737,4663,18,HBW,SY,General,NB,2.402292925
5030,4332,18,HBS,SY,General,NB,2.392245544
4904,4413,18,HBS,SY,General,NB,2.377917335
5311,4529,18,HBS,SY,General,NB,2.563780606
5069,4430,18,HBS,SY,General,NB,2.412724421
4802,4662,18,HBW,SY,General,NB,2.399159611
4835,4611,18,HBW,SY,General,NB,2.467160018
5007,4660,18,HBS,SY,General,NB,2.384925618
5308,4312,18,HBS,SY,General,NB,2.430985579
4789,4661,18,HBS,SY,General,NB,2.424011116
4927,4544,18,HBO,SY,General,NB,2.435012745
4737,4642,18,HBS,SY,General,NB,2.424547428
4904,4661,18,HBW,SY,General,NB,2.39865712
4737,2038,18,HBW,SY,General,NB,2.394569559
5173,3606,18,HBS,SY,General,NB,2.468208483
4806,4660,18,HBO,SY,General,NB,2.398217442
5297,4296,18,HBW,SY,General,NB,2.389909448
4780,4661,18,HBW,SY,General,NB,2.424011116
4737,4642,18,HBW,SY,General,NB,2.424547428
4946,4202,18,HBO,SY,General,NB,2.385416029
4758,4443,18,HBS,SY,General,NB,2.466005258
5311,4443,18,HBS,SY,General,NB,2.43171274
4961,4503,18,HBW,SY,General,NB,2.401971621
5300,4453,18,HBS,SY,General,NB,2.3874888
5268,4660,18,HBS,SY,General,NB,2.398217442
4889,4660,18,HBS,SY,General,NB,2.372863446
5299,4214,18,HBW,SY,General,NB,2.714887522
5308,4664,18,HBS,SY,General,NB,2.45743394
5156,4430,18,HBO,SY,General,NB,2.412724421
4737,4429,18,HBO,SY,General,NB,2.563804763
5235,4449,18,HBO,SY,General,NB,2.411185546
5298,4590,18,HBW,SY,General,NB,2.387024963
4696,4443,18,HBS,SY,General,NB,2.44202103
4829,4590,18,HBW,SY,General,NB,2.387024963
4877,4202,18,HBW,SY,General,NB,2.463596688
4919,3438,18,HBW,SY,General,NB,2.474158639
5273,4591,18,HBS,SY,General,NB,2.468078028
5283,4021,18,HBW,SY,General,NB,2.424441132
5173,4646,18,HBO,SY,General,NB,2.426598456
4815,4637,18,HBS,SY,General,NB,2.541241036
4820,4544,18,HBW,SY,General,NB,2.435012745
4904,4043,18,HBW,SY,General,NB,2.432855421
4737,4321,18,HBO,SY,General,NB,2.505184973
4971,4661,18,HBS,SY,General,NB,2.39865712
5080,4308,18,HBS,SY,General,NB,2.703849656
4737,4503,18,HBS,SY,General,NB,2.389909448
4778,4529,18,HBW,SY,General,NB,2.533254346
5291,3381,18,HBS,SY,General,NB,2.410076686
5064,4430,18,HBW,SY,General,NB,2.412724421
5283,4660,18,HBS,SY,General,NB,2.398217442
5064,4661,18,HBW,SY,General,NB,2.410721709
4878,4336,18,HBS,SY,General,NB,2.475265083
5312,4475,18,HBS,SY,General,NB,2.474347073
4737,4185,18,HBW,SY,General,NB,2.377905255
5185,4660,18,HBS,SY,General,NB,2.439054407
4846,4661,18,HBS,SY,General,NB,2.39865712
4815,4443,18,HBS,SY,General,NB,2.401184065
5283,4407,18,HBW,SY,General,NB,2.476482655
4890,4347,18,HBS,SY,General,NB,2.96238794
4830,4642,18,HBS,SY,General,NB,2.436539541
4902,4660,18,HBW,SY,General,NB,2.372863446
5306,4554,18,HBW,SY,General,NB,2.440651261
4904,4321,18,HBO,SY,General,NB,2.505184973
5285,4430,18,HBW,SY,General,NB,2.412651946
5285,4664,18,HBO,SY,General,NB,2.441675568
4829,3721,18,HBO,SY,General,NB,2.428325765
4889,2683,18,HBW,SY,General,NB,2.377905255
5064,4503,18,HBS,SY,General,NB,2.401971621
4737,4651,18,HBO,SY,General,NB,2.404856106
4941,2515,18,HBW,SY,General,NB,2.395202502
4900,4033,18,HBW,SY,General,NB,2.376248005
4728,3074,18,HBS,SY,General,NB,2.464072604
5285,4661,18,HBS,SY,General,NB,2.410649235
5285,4661,18,HBS,SY,General,NB,2.410649235
5030,4407,18,HBW,SY,General,NB,2.463190831
5154,4430,18,HBS,SY,General,NB,2.412724421
5262,4616,18,HBS,SY,General,NB,2.463012061
4829,4661,18,HBS,SY,General,NB,2.410649235
5283,4430,18,HBS,SY,General,NB,2.426013828
5291,4660,18,HBS,SY,General,NB,2.407788908
5012,4660,18,HBW,SY,General,NB,2.407788908
4878,4475,18,HBS,SY,General,NB,2.508642006
5042,4642,18,HBO,SY,General,NB,2.459472889
4896,4660,18,HBW,SY,General,NB,2.372863446
5050,4664,18,HBS,SY,General,NB,2.441748043
5291,4661,18,HBO,SY,General,NB,2.433582582
5226,4661,18,HBW,SY,General,NB,2.39865712
4755,4430,18,HBS,SY,General,NB,2.426013828
4984,3085,18,HBW,SY,General,NB,2.388336752
4829,4620,18,HBS,SY,General,NB,2.42414157
5124,4614,18,HBW,SY,General,NB,2.424656139
5124,4661,18,HBO,SY,General,NB,2.239380715
